hycg,#genre#
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
新闻频道,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
杭州新闻综合,https://ali-xwl.cztv.com:443/live/hangzhouds.m3u8
义乌新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
义乌公共文艺,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_3090.m3u8?auth_key=4830667771-0-0-4d788b80bdc1fa13522a2d10511a62d4&extra_key=2fk3HCWcAsUB_ZsuI_rrUP3hdTqEFaFPai_ZFKXo5njEPrgmFlIRA9tmB7xb-zLryaZ4y-4A5GYToA82EpN6NdveoFiv45QQP6qp6ZHI1kOJff_5KHtRvRocR3iFRzq6k1eIMRcEcYBzpX3_T595uQ9-UVygOh1Sd_dXnlNCAKoSeP5mtY226hlsTAI9rbgN
余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
绍兴,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
上虞,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
嵊州,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
永康新闻综合,http://38.75.136.137:82/live1/qklive.m3u8?id=zjjhyk1&usign=ncMSSLWoY0qlXo_Cbbt1tw
安康华溪频道,http://38.75.136.137:82/live1/qklive.m3u8?id=zjjhyk2&usign=ncMSSLWoY0qlXo_Cbbt1tw
武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
柯挢,https://play-a2.quklive.com/live/1640945211435051.m3u8
衢州开化,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢江,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
缙云,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
龙泉,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
庆元,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
松阳,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
云和,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
余姚新闻,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
诸暨新闻,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
上虞新闻,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
洞头,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
洞头,https://hls.quklive.com/live/play-sh-21.quklive.com/1735612228127376.m3u8?auth_key=2076143235-cf7ae587445f46709dd7d598fb94b9d3-0-64f257e587fc4d964d6041ce4811ae14 
文成,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
永嘉新闻,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
开国家公园,http://38.75.136.137:82/live1/qklive.m3u8?id=zjqzkh2&usign=ncMSSLWoY0qlXo_Cbbt1tw
龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
景宁新闻,http://play-sh11.quklive.com/live/1644806967279134.m3u8
龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
温州永嘉,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
杭州1,http://xnnas.com:4023/udp/233.50.201.173:5140
杭州2,http://xnnas.com:4023/udp/233.50.201.174:5140
杭州3,http://xnnas.com:4023/udp/233.50.201.175:5140
杭州4,http://xnnas.com:4023/udp/233.50.201.176:5140
杭州5,http://xnnas.com:4023/udp/233.50.201.177:5140
杭州导视,http://nas.dous.cc:4023/udp/233.50.201.182:5140
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
余杭,https://29371.hlsplay.aodianyun.com/lms_29371/slow_channel_master_seat_1445826801.m3u8?auth_key=3300411293-0-0-273f15e1d217965ba192be222ea38b2d&extra_key=V8uEmh_EXr1eVHhCsqQdCb2KQpy3kbF4Lfrf1S8rAZfBbea83rMZ6uqfZL74iDr9sfX_YL2E_25HrvU_mbtZh3ifdtd3R0IP_tWpo
余杭,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
瑞安,http://play-sh-21.quklive.com/live/1681269183807252.m3u8?auth_key=2033114999-67ff99bfbe1b4577b013750618ffce6b-0-454401c27452e83159ca9466ef742db2
嘉善,https://p2hs.vzan.com/slowlive/633251673265558519/live.m3u8
海宁,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
嘉兴,https://ali-xwl.cztv.com:443/live/jiaxingds.m3u8
湖州,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
舟山,https://ali-xwl.cztv.com:443/live/zhoushands.m3u8
金华,https://ali-xwl.cztv.com:443/live/jinhuads.m3u8
余姚,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
开化,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
嵊州,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
象山,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
平湖,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
云和,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
余杭,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余杭,https://29371.hlsplay.aodianyun.com/lms_29371/slow_channel_master_seat_1445826801.m3u8?auth_key=3300411293-0-0-273f15e1d217965ba192be222ea38b2d&extra_key=V8uEmh_EXr1eVHhCsqQdCb2KQpy3kbF4Lfrf1S8rAZfBbea83rMZ6uqfZL74iDr9sfX_YL2E_25HrvU_mbtZh3ifdtd3R0IP_tWpoeTaMP3EUgp-m3whWwmoBhHzmq7QlJkExjuwjfwj_lLUpyUtp6oiMrocqaUoGIgnjsNh9WM
桐庐,https://31666.hlsplay.aodianyun.com/tv_radio_31666/tv_channel_3566.m3u8?auth_key=4867613167-0-0-7e4d136d59c046f779f0c50461de5fe5&extra_key=ZsnRdSSZsd_55ssIU7GXV9vL2bVgmdCUfbd0zhEWRYtF1fIJa_P34oEH8HVCgRtNY3GLWcIgRP1lO0kocw3d7cCCfJYKu980fDypjkFzkHzqrB4amtUEsglZvsGvzYzoDZyioKwM9H2EUg0PFXBSWFJ1WyLLQNoQey-Q6kSGklw 
新昌,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1361.m3u8?auth_key=4822776050-0-0-4962c7b74dc899703bfbba3439ce0fe2&extra_key=2vtD8BdG6zU_tdWMbQ3NhQgb0T-EUej6APZOEIIFMIXy-Qo8suohFB31MQ8Yfs4NbDBbjUuK1dm9poPK9TNHJYi1LmeV9yFZW7PGDnAVdPRc8Bfn3G_z-YHOF4oWZDkwlpDzJEnv0XpVyYEvaYWovw2FApRPUzlQ8OMBCXApCo07Yd3A2mNI9LAy51E0B4zV
新昌生活,http://42483.hlsplay.aodianyun.com/tv_radio_42483/tv_channel_1362.m3u8?auth_key=4822775993-0-0-794137d1fe5386cd0af9187b847cdb58&extra_key=Zw98aic2180l9sU6iuh1EbAqdAAz9gnUojG4L1fD4inb17oCEPJU8LKWHJMVnjSVvZCDWJWlTASDNHf4AwEwMgG7Hzu5Y8ACGNRWAmdee6QRIdkXaXQYT4PlpCPyYAHgImjNza-jVrNAg93in556ZH8TXnKE0bIdsa-7XL88cRGKlFEYbgMPXxuXodDQQ5je
玉环新闻综合,http://38.75.136.137:82/live1/qklive.m3u8?id=zjyhtv1&usign=ncMSSLWoY0qlXo_Cbbt1tw
龙港,https://play-qukan.cztv.com/live/1722309876941077.m3u8
长兴,http://play-a11.quklive.com/live/1689126294179076.m3u8
象山,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
象山,http://play-a11.quklive.com/live/1689126294179076.m3u8
宁海,http://33658.hlsplay.aodianyun.com/tv_radio_33658/tv_channel_1423.m3u8
天台合和频道,http://38.75.136.137:82/live1/qklive.m3u8?id=zjtztt1&usign=ncMSSLWoY0qlXo_Cbbt1tw
常山新闻综,http://38.75.136.137:82/live1/qklive.m3u8?id=zjqzcs1&usign=ncMSSLWoY0qlXo_Cbbt1tw
江山,http://play-sh13.quklive.com/live/1623117710666335.m3u8?auth_key=2027320874-f4ab7bf26c7f450398f90acd51fbe541-0-b9952255f66849bc8e7afaa8e6865488
云和,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
庆元频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
普陀,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
松阳频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
永嘉,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
缙云频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
衢州衢江,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州衢江,http://play-sh13.quklive.com/live/1700720505174325.m3u8?auth_key=2027466026-7724b0f948044faa9f0b8d0ecfc275fc-0-dfc23fb7449b475a18a52dc4b796516e
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
诸暨,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
东阳,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
洞头频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
上虞频道,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
池州新闻综合,http://gbds.chiznews.com:8037/live/xwzh.m3u8
池州文教生活,http://gbds.chiznews.com:8037/live/wjsh.m3u8
淮北新闻综合,https://vms-x.hbnews.net:443/video/xwzh/index.m3u8
淮北经济生活,https://vms-x.hbnews.net:443/video/JJSH/index.m3u8
淮北矿业,http://xcblive.hbcoal.com/3/sd/live.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州科教生活,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
阜阳生活,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2853.m3u8?auth_key=4835990486-0-0-dcdb6cc0aee871a664044ee7a3e83308&extra_key=jiEx28IYtuWJ1_w9kBTIOKIb4qAj8AdUpC907-3A-1heP_ZkcC9shKy2LFM4R9AiQLgQILrQJL1arILWCMAAizwLLRfZ5JckaokxNmuSv2KZs6SyYxsEki45eCNOFysmPiq_XKQRYYjgnOQiBte9knM20QVSjr7_kfGY0ZMQJoKWXhwFqOC7MaahYRl6X9Bv 
亳州,https://zbbf2.ahbztv.com/live/416.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
安庆新闻综合,https://aq-live.media.xinhuamm.net/r/252b77197b104e1aa2456481204fb656.m3u8?auth_key=2341308330-0-0-4e8ffbdb0c0dcfab23e1b8962730f59d
安庆经济生活,https://aq-live.media.xinhuamm.net/r/ed093a3514bd4174b1dbd5af8a8e0a9c.m3u8?auth_key=2341308528-0-0-1d8df1d541b495f33875e247c9300fc1
马鞍山科教,https://live.masbcx.cn/fe60c7f6a746404590186208394ceb43/935bce782af148c18a8048eabb0d7afa.m3u8?auth_key=2334657804-859d6a4ae6094480b20ff635612cd14d-0-8151ea4280c5f6a71fad438456ffa6df
马鞍山综合,https://live.masbcx.cn/37da93f77452420d8990a9e91d865b81/94a165a5a7104676b7c68e39b4917d20.m3u8?auth_key=2334657789-9dd6b0079eb842f3a29bba1254dfedc3-0-2175f4b991c6e69d890d998237654a14
固镇县,http://www.guzhenm.com:7001/hls/hd-live.m3u8
阜南县,https://xhmm-new-live.media.xinhuamm.net/liveNoRecord/a42bf9ee9c224a44a393aafc33990c78_111ae5a842ff4b32ab277ed1d9e216c5.m3u8?auth_key=2017017629-3866c768f70a4b47a2352f7b746e7bc1-0-1470ba4cbd641cbe479da8838d3396da
广德新闻综合,https://live.gdtv.ah.cn/live/newsTV.m3u8
广德生活频道,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
淮北矿业新闻综合,http://xcblive.hbcoal.com/3/sd/live.m3u8
祁门综合频道,http://file.qmxrmt.com/nmip-media/channellive/channel108622/playlist.m3u8
歙县综合频道,http://112.28.222.71:20080/live/09c5ad9fdb8a44fbaf152b03f8402589/hls.m3u8
灵壁新闻综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
萧县新闻综合,http://60.171.239.216:9080/hls/stream1.m3u8
涡阳新闻综合,http://220.180.124.18:888/live/ch2.m3u8
利辛综合频道,https://live.rong-lixin.com/hls/lixinxw/playlist.m3u8
蒙城新闻综合,rtmp://pull-hsbj.vzan.com/v/200263_698384284379943742?zbid=200263&tpid=1914190744
蒙城新闻综合,http://play-hsbj.vzan.com/200263/698384284379943742/live.m3u8
蒙城综合广播,rtmp://pull-hsbj.vzan.com/v/slowlive_407281408021693417?zbid=200263&tpid=1242056970
金寨新闻综合,http://live.kanjinzhai.cn/hls/jinzhaixw/playlist.m3u8
江西都市,http://192.151.150.154/live/jxtv2.m3u8
江西经济生活,http://192.151.150.154/live/jxtv3.m3u8
江西公共农业,http://192.151.150.154/live/jxtv5.m3u8
江西少儿,http://192.151.150.154/live/jxtv6.m3u8
江西新闻,http://192.151.150.154/live/jxtv7.m3u8
江西陶瓷频道,http://192.151.150.154/live/jxtv10.m3u8
南昌航空大学,http://iptv.nchu.edu.cn/hls/nchuhd.m3u8
新余,http://175.178.86.156:8001/hls/w_MGyzT4AuoD4I3TRAoQxjGRQwg74r0M/playlist.m3u8
新余教育,http://175.178.86.156:8001/hls/EjS3mAHmjLkHp_QRbjPFmrHrjM3zm2rsa/playlist.m3u8
吉安公共,https://play.jarmt.cn/live/b7431049d491429db72abcad0422f98c.m3u8
上饶,http://hls.quklive.com/live/play-sh-21.quklive.com/1758679893354090.m3u8?auth_key=2079617060-d88f59f738b64d69b58ac542b98edc52-0-af8b48e2d891ba488c9878f25460e7e5
上饶经济旅游,http://hls.quklive.com/live/play-sh-21.quklive.com/1758679936307088.m3u8?auth_key=2079617536-ebdadda3459e4ffbad4899a77d78551c-0-e123b1d1dd2ccc62a65941dda465eb1f
章贡区,http://218.95.14.41:8000/hls/stream0.m3u8
宜春,https://liveds-yc.newsyc.com/wetef/sd/live.m3u8
宜春公共,https://liveds-yc.newsyc.com/two/sd/live.m3u8
抚州综合,https://api.zgfznews.com/fztv/zonghe.m3u8
抚州公共,https://api.zgfznews.com/fztv/gonggong.m3u8
信丰,http://play-a2.quklive.com/live/1761874123034214.m3u8
赣县,https://play-sh13.quklive.com/live/1760926953729140.m3u8?auth_key=2076287320-b0b53714f5a34275aea05a8acc137c2d-0-4f68a51e2134dcb7f48474979e10faeb
乐安,http://play-a2.quklive.com/live/1752744744088073.m3u8
南康,https://play-a2.quklive.com/live/1758525653004384.m3u8
瑞金,https://play-a2.quklive.com/live/1760408109205119.m3u8
德兴,http://218.64.164.152:5021/live_hls/2/playlist.m3u8
玉山,https://play-a2.quklive.com/live/1744269699236128.m3u8
丰城,http://play-sh13.quklive.com/live/1753663315049013.m3u8?auth_key=2079618218-43a81f8882264506923871b82faf8326-0-1b2ac19fffa1a603da6cb6e67161ac25
鹰潭综合,https://47065.hlsplay.aodianyun.com/tv_radio_47065/tv_channel_2574.m3u8?auth_key=3306360579-0-0-643b91dca6504855a7f3b6c25fc65bae&extra_key=UIJC1IKvRr5RIQ8OO-Kb-jHvK3dZ23KL--EicHBaH9xLD4liBWqzvERJK0QtE6_x_bngd2X2NTmw2z8BGWgHZjryaqwp5XY9Ot_RNnw2BjyE36nTfjxs3IdTbnpcIPPQ0jkLid3iC5-SjntGIUKXzkSDQEw2zzOJiifOoOwsX0Y
山东卫视,http://120.224.84.170:8085/hls/8/index.m3u8
山东齐鲁,http://120.224.84.170:8085/hls/9/index.m3u8
山东少儿,http://120.224.84.170:8085/hls/10/index.m3u8
青岛一,http://120.224.84.170:8085/hls/11/index.m3u8
青岛三,http://120.224.84.170:8085/hls/3/index.m3u8
青岛教育,http://120.224.84.170:8085/hls/6/index.m3u8
安丘民生,http://1.94.31.214/php/qilu.php?id=wfaqzh
安丘综合,http://1.94.31.214/php/qilu.php?id=wfaqzh
滨城TV,http://1.94.31.214/php/qilu.php?id=bzbctv
曹县,http://1.94.31.214/php/qilu.php?id=hzcxzh
昌乐,http://1.94.31.214/php/qilu.php?id=wfclzh
昌邑经济,http://1.94.31.214/php/qilu.php?id=wfcyjj
昌邑,http://1.94.31.214/php/qilu.php?id=wfcyzh
长岛,http://1.94.31.214/php/qilu.php?id=ytcd
长清,http://1.94.31.214/php/qilu.php?id=jncqxw
成武,http://1.94.31.214/php/qilu.php?id=hzcwzh
成武综艺,http://1.94.31.214/php/qilu.php?id=hzcwzy
茌平生活,http://1.94.31.214/php/qilu.php?id=lccpsh
茌平,http://1.94.31.214/php/qilu.php?id=lccpzh
岱岳,http://1.94.31.214/php/qilu.php?id=tady
单县,http://1.94.31.214/php/qilu.php?id=hzsxzh
定陶1,http://1.94.31.214/php/qilu.php?id=hzdt1
定陶2,http://1.94.31.214/php/qilu.php?id=hzdt2
东阿,http://1.94.31.214/php/qilu.php?id=lcdezh
东阿综艺,http://1.94.31.214/php/qilu.php?id=lcdezy
东昌,http://1.94.31.214/php/qilu.php?id=lcdczh
东明,http://1.94.31.214/php/qilu.php?id=hzdmxw
东平民生,http://1.94.31.214/php/qilu.php?id=tadpms
东平,http://1.94.31.214/php/qilu.php?id=tadpzh
东营区科教,http://1.94.31.214/php/qilu.php?id=dydyqkj
东营区,http://1.94.31.214/php/qilu.php?id=dydyqxw
坊子,http://1.94.31.214/php/qilu.php?id=wffzxw
费县生活,http://1.94.31.214/php/qilu.php?id=lyfxsh
高密党建,http://1.94.31.214/php/qilu.php?id=wfgmdj
高密,http://1.94.31.214/php/qilu.php?id=wfgmzh
高唐综艺,http://1.94.31.214/php/qilu.php?id=lcgtzy
冠县,http://1.94.31.214/php/qilu.php?id=lcgxzh
广饶科教,http://1.94.31.214/php/qilu.php?id=dygrzh
海阳,http://1.94.31.214/php/qilu.php?id=ythyzh
寒亭,http://1.94.31.214/php/qilu.php?id=wfhtxw
河东影视,http://1.94.31.214/php/qilu.php?id=lyhdzh
河东,http://1.94.31.214/php/qilu.php?id=lyhdys
菏泽1,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽2,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
桓台影视,http://1.94.31.214/php/qilu.php?id=zbht2
桓台,http://1.94.31.214/php/qilu.php?id=zbht1
环翠TV,http://1.94.31.214/php/qilu.php?id=whhczh
黄岛生活,http://1.94.31.214/php/qilu.php?id=qdhdsh
黄岛,http://1.94.31.214/php/qilu.php?id=qdhdzh
惠民影视,http://1.94.31.214/php/qilu.php?id=bzhmys
即墨生活,http://1.94.31.214/php/qilu.php?id=qdjmsh
济宁公共,https://srs.jnnews.tv/video/JTV-3/index.m3u8
